sample,parent_id,parent_total_units,n_components,included_ab,composition_eligible,lot_area_sqft,residential_far,built_far
historical,historical__340757862,7,1,TRUE,TRUE,4000,2.43,0.8
historical,historical__340760082,18,1,TRUE,TRUE,5497,1.25,1
historical,historical__340764104,7,1,TRUE,TRUE,2500,1.35,0
historical,historical__340765602,231,1,TRUE,TRUE,10460,6.02,1
historical,historical__340766816,9,1,TRUE,TRUE,4000,2.43,0.57
historical,historical__340766852,9,1,TRUE,TRUE,4000,2.43,0.57
historical,historical__340769083,6,1,TRUE,TRUE,1953,2,0.68
historical,historical__340769332,53,1,TRUE,TRUE,10000,3,1
historical,historical__340770473,20,2,FALSE,TRUE,5033,3,0
historical,historical__340770669,8,1,TRUE,TRUE,5000,2.43,0.55
historical,historical__340770678,8,1,TRUE,TRUE,5000,2.43,0.55
historical,historical__340771613,27,1,TRUE,TRUE,5462,2.43,0.99
historical,historical__340777010,12,1,TRUE,TRUE,3600,2,0
historical,historical__340779580,8,1,TRUE,TRUE,2500,2.43,0
historical,historical__340786411,18,1,TRUE,TRUE,3500,3.44,1.03
historical,historical__340795483,22,1,TRUE,TRUE,12753,2.43,1.17
historical,historical__340797141,79,1,TRUE,TRUE,2000,6.02,1.02
historical,historical__340798355,6,1,TRUE,TRUE,4000,2.43,0.38
historical,historical__340802073,74,1,TRUE,TRUE,15000,4,0.12
historical,historical__340803045,10,1,TRUE,TRUE,1733,2.43,0
historical,historical__340803367,29,1,TRUE,TRUE,5900,4,1.85
historical,historical__340805631,10,1,TRUE,TRUE,4007,2,0.54
historical,historical__340806042,8,1,TRUE,TRUE,1800,2.43,1.35
historical,historical__340806239,29,1,TRUE,TRUE,3150,2.43,0
historical,historical__420665104,130,1,FALSE,TRUE,1600,5,1
historical,historical__420665131,11,1,TRUE,TRUE,5000,2,0.24
historical,historical__420665177,9,1,TRUE,TRUE,6000,1.25,0.45
historical,historical__420665239,7,1,FALSE,TRUE,3530,2,0.63
historical,historical__420665346,1132,2,FALSE,TRUE,28703,0,0
historical,historical__420665417,7,1,TRUE,TRUE,2377,2,1.15
historical,historical__420665499,99,1,TRUE,TRUE,20575,2.43,0.97
historical,historical__420665541,315,1,TRUE,TRUE,7117,7.52,0.01
historical,historical__420665667,164,1,TRUE,TRUE,9195,8,0
historical,historical__420665845,478,2,TRUE,TRUE,71862,5,0.3357268097186274
historical,historical__420665863,14,1,TRUE,TRUE,4224,2.43,0.37
historical,historical__420666005,224,1,FALSE,TRUE,9479,2.43,0
historical,historical__420666014,65,2,TRUE,TRUE,16040,3,1.2384850374064837
historical,historical__420666032,103,1,TRUE,TRUE,14000,5,1.43
historical,historical__420666050,18,1,TRUE,TRUE,6120,2,0.46
historical,historical__420666087,101,1,TRUE,TRUE,25224,3,0.74
historical,historical__420666176,605,1,TRUE,TRUE,45080,7.52,0.72
historical,historical__420666210,80,1,TRUE,TRUE,6550,2.43,0
historical,historical__420666274,12,1,TRUE,TRUE,3071,1.35,0.55
historical,historical__420666283,364,1,TRUE,TRUE,22800,5,0.75
historical,historical__420666611,10,1,TRUE,TRUE,3816,2.43,0
historical,historical__420666620,33,1,TRUE,TRUE,11200,2,0.48
historical,historical__420666684,24,1,TRUE,TRUE,5050,4,0.42
historical,historical__420666773,60,1,TRUE,TRUE,11050,3,1.27
historical,historical__420666782,14,1,TRUE,TRUE,5000,2,0
historical,historical__420667004,117,1,TRUE,TRUE,17812,2.43,0.85
historical,historical__420667068,157,1,TRUE,TRUE,11610,7.52,0.99
historical,historical__420667120,314,1,TRUE,TRUE,1300,10,1.85
historical,historical__420667148,146,1,FALSE,TRUE,7625,3,0
historical,historical__420667237,16,1,TRUE,TRUE,7400,2,0.57
historical,historical__420667264,92,1,TRUE,TRUE,5856,2.43,0.6
historical,historical__420667335,30,1,TRUE,TRUE,2179,3,0
historical,historical__420667371,26,1,TRUE,TRUE,2640,3.44,1.14
historical,historical__420667488,538,3,TRUE,TRUE,17568,3.44,0
historical,historical__420667709,16,1,TRUE,TRUE,10650,3,0.74
historical,historical__420667736,29,1,FALSE,TRUE,4033,3,0.59
historical,historical__421133008,33,1,TRUE,TRUE,5000,2.43,0.53
historical,historical__421133026,99,2,TRUE,TRUE,30008,3,1
historical,historical__421133106,10,1,TRUE,TRUE,4191,2.43,0
historical,historical__421133115,117,1,TRUE,TRUE,2500,5,1
historical,historical__421133151,614,1,TRUE,TRUE,99500,5,0
historical,historical__421133160,51,1,TRUE,TRUE,6174,4,1
historical,historical__421133179,51,1,TRUE,TRUE,5400,4,1
historical,historical__421133213,51,1,TRUE,TRUE,7915,5,0.76
historical,historical__421133222,165,1,TRUE,TRUE,37565,2.43,0.82
historical,historical__421133295,29,1,TRUE,TRUE,7000,4,0.5
historical,historical__421133302,237,1,TRUE,TRUE,389978,3.44,0
historical,historical__421133320,60,1,TRUE,TRUE,14614,2.43,0.62
historical,historical__421133419,223,1,TRUE,TRUE,6250,4,0
historical,historical__421133464,175,1,TRUE,TRUE,43800,2.43,0.79
historical,historical__421133543,23,1,TRUE,TRUE,8178,2,0.3
historical,historical__421133623,301,1,TRUE,TRUE,2500,7.52,0.95
historical,historical__421133632,1386,2,TRUE,TRUE,374464,5,0.554009571013502
historical,historical__421133794,94,1,TRUE,TRUE,16000,2.43,0
historical,historical__421133810,19,1,TRUE,TRUE,1200,2.43,0
historical,historical__421133865,55,1,TRUE,TRUE,5063,4,0
historical,historical__421133883,50,1,TRUE,TRUE,13250,3,0
historical,historical__421133909,20,1,TRUE,TRUE,2521,3,0.94
historical,historical__421133918,49,1,TRUE,TRUE,10552,3,0
historical,historical__421133972,81,1,TRUE,TRUE,15028,3,0.01
historical,historical__421134132,185,1,TRUE,TRUE,60000,0,0
historical,historical__421134178,133,1,TRUE,TRUE,20483,3.4400000000000004,0
historical,historical__421134187,252,1,TRUE,TRUE,15610,3.44,0
historical,historical__421318719,6,1,TRUE,TRUE,2500,3,0.3
historical,historical__421647613,12,1,TRUE,TRUE,5000,1.25,2.46
historical,historical__421674600,10,1,TRUE,TRUE,2500,3,0.71
historical,historical__421684868,46,1,TRUE,TRUE,13200,3,0
historical,historical__421694857,800,1,TRUE,TRUE,65599,2.43,0
historical,historical__421719894,10,1,FALSE,TRUE,1869,2.43,0.71
historical,historical__421721916,34,1,TRUE,TRUE,6400,3.44,2.14
historical,historical__421723638,6,1,TRUE,TRUE,2521,2,0.99
historical,historical__421723647,8,1,TRUE,TRUE,2585,4,0.68
historical,historical__421724487,20,1,TRUE,TRUE,4000,2,0.42
historical,historical__421728973,60,1,TRUE,TRUE,12800,2,0.73
historical,historical__421730693,7,1,TRUE,TRUE,2438,2,0.8499999999999999
historical,historical__421731665,24,1,TRUE,TRUE,5000,1.35,0.31
historical,historical__421732959,10,1,TRUE,TRUE,3752,2,0.6
historical,historical__421738524,27,1,TRUE,TRUE,2500,4,1.21
historical,historical__421744125,6,1,TRUE,TRUE,3394,2.43,0.9
historical,historical__421746739,8,1,TRUE,TRUE,2500,3,0.52
historical,historical__421765511,12,2,TRUE,TRUE,4724,2,0.26814563928873836
historical,historical__421779007,20,2,TRUE,TRUE,8000,2,0.215
historical,historical__421779132,17,1,TRUE,TRUE,4000,2.43,1.01
historical,historical__421779267,20,1,TRUE,TRUE,2523,2,1.06
historical,historical__421779285,9,1,TRUE,TRUE,2242,3,0.45
historical,historical__421780905,11,1,TRUE,TRUE,4375,2,0.61
historical,historical__421786856,29,1,TRUE,TRUE,5000,2,0.55
historical,historical__421794080,7,1,TRUE,TRUE,2500,2,0.71
historical,historical__421794259,34,1,TRUE,TRUE,2681,3.44,1.3
historical,historical__421796989,21,1,TRUE,TRUE,4772,3,1
historical,historical__421797318,21,3,TRUE,TRUE,25000,2,0.792
historical,historical__421797611,40,1,TRUE,TRUE,6900,3,0.12
historical,historical__421798022,15,1,TRUE,TRUE,5638,2,0.69
historical,historical__421858430,8,1,TRUE,TRUE,3075,2,0.61
historical,historical__421861845,54,1,TRUE,TRUE,15589,3,0.1
historical,historical__421862746,9,1,TRUE,TRUE,8350,1.25,0.26
historical,historical__421883162,8,1,TRUE,TRUE,1975,5,0.75
historical,historical__421883359,29,1,TRUE,TRUE,1800,2.43,0.78
historical,historical__421889674,39,1,TRUE,TRUE,4300,5,0
historical,historical__421890895,24,4,TRUE,TRUE,18740,2,0.37991248665955174
historical,historical__421891974,15,1,TRUE,TRUE,9900,0.9,0
historical,historical__421893473,10,1,TRUE,TRUE,2220,3,1.17
historical,historical__421905834,7,1,TRUE,TRUE,12308,0.6,0.16
historical,historical__421914263,10,1,FALSE,TRUE,3335,3,0.74
historical,historical__421914539,46,1,TRUE,TRUE,10000,2,0.82
historical,historical__421916699,8,1,TRUE,TRUE,6000,0.9,0.46
historical,historical__421921308,14,1,TRUE,TRUE,4677,3,0.4
historical,historical__421921460,10,1,TRUE,TRUE,3800,3,0.66
historical,historical__421922478,10,1,TRUE,TRUE,2440,3,1.1
historical,historical__421928356,8,1,TRUE,TRUE,3000,2,0.7
historical,historical__421928472,6,1,TRUE,TRUE,2000,2,0.7
historical,historical__421928953,133,1,TRUE,TRUE,10000,2.43,0
historical,historical__421929097,10,1,TRUE,TRUE,5000,2,0.57
historical,historical__421929239,40,1,TRUE,TRUE,3341,2.43,0.45
historical,historical__421934483,18,1,TRUE,TRUE,9625,0.9,0.49
historical,historical__421936212,17,1,TRUE,TRUE,6500,2,0.85
historical,historical__421936846,7,1,TRUE,TRUE,4700,1.25,0.41
historical,historical__421943277,17,1,TRUE,TRUE,2000,2.43,0
historical,historical__421943776,18,1,TRUE,TRUE,3650,3,0.72
historical,historical__421946942,11,1,TRUE,TRUE,2500,2,0
historical,historical__421948600,16,1,TRUE,TRUE,2550,2.43,0
historical,historical__421949734,21,1,FALSE,TRUE,6500,1.25,1
historical,historical__421950366,21,1,TRUE,TRUE,3031,3,0.43
historical,historical__421958698,44,1,TRUE,TRUE,12734,3,0.99
historical,historical__421962479,42,1,FALSE,TRUE,9480,2.43,0.17
historical,historical__440597481,76,1,TRUE,TRUE,7350,3,0.37
historical,historical__440608941,38,1,TRUE,TRUE,10075,2,0.51
historical,historical__440609986,7,1,TRUE,TRUE,2502,2,0.76
historical,historical__440615568,24,1,FALSE,TRUE,10001,2,0.28
historical,historical__440618020,10,1,TRUE,TRUE,2404,3,1
historical,historical__440620794,28,1,TRUE,TRUE,5000,4,1.02
historical,historical__440635582,18,3,TRUE,TRUE,8000,0.75,0
historical,historical__440639203,64,1,TRUE,TRUE,16143,3,0.72
historical,historical__440641174,8,1,TRUE,TRUE,3859,2,0
historical,historical__440645517,7,1,TRUE,TRUE,2856,2,0.54
historical,historical__440648694,11,1,TRUE,TRUE,1900,1.25,0
historical,historical__440651572,8,1,TRUE,TRUE,2500,3,1.11
historical,historical__440653071,27,1,FALSE,TRUE,2028,5,0.87
historical,historical__440655765,7,1,TRUE,TRUE,2000,2.43,1.05
historical,historical__440657095,30,1,TRUE,TRUE,7500,4,0
historical,historical__440660633,29,1,TRUE,TRUE,3887,3,0.38
historical,historical__440663729,8,1,TRUE,TRUE,3000,2.43,0.84
historical,historical__440665139,16,1,FALSE,TRUE,1800,2.43,1.14
historical,historical__440667155,10,1,TRUE,TRUE,2446,3,0.7
historical,historical__510113654,53,1,TRUE,TRUE,5000,2.43,0.33
historical,historical__510115518,30,1,TRUE,TRUE,8640,0.75,0.25
historical,historical__510115670,270,1,TRUE,TRUE,53422,2.43,0
historical,historical__510115876,24,1,FALSE,TRUE,41101,0.5,0.14
historical,historical__540179821,6,1,FALSE,TRUE,10098,0.5,0.16
historical,historical__B00481199,10,1,TRUE,TRUE,5250,3,1.37
historical,historical__B00482197,7,1,FALSE,TRUE,2500,2,0
historical,historical__B00482269,48,1,TRUE,TRUE,4320,3.44,0.44
historical,historical__B00482291,8,1,FALSE,TRUE,3458,2.43,1.52
historical,historical__B00483059,10,1,TRUE,TRUE,3200,3,0.26
historical,historical__B00484750,10,1,TRUE,TRUE,3100,2.43,0.55
historical,historical__B00490362,6,1,FALSE,TRUE,2300,2,0.6
historical,historical__B00490620,16,1,FALSE,TRUE,10730,3.44,1
historical,historical__B00490655,27,1,TRUE,TRUE,4400,2.43,0.82
historical,historical__B00492211,7,1,TRUE,TRUE,2500,2,1
historical,historical__B00495212,190,1,FALSE,TRUE,533900,2.43,1.73
historical,historical__B00497204,58,1,FALSE,TRUE,111040,4.2,0
historical,historical__B00497676,24,1,TRUE,TRUE,4700,3,0
historical,historical__B00498758,8,1,TRUE,TRUE,1840,3,1
historical,historical__B00498781,6,1,TRUE,TRUE,4367,2,0.4
historical,historical__B00499750,9,1,TRUE,TRUE,3000,2.43,0.51
historical,historical__B00500021,6,1,FALSE,TRUE,2542,2,1.2
historical,historical__B00501024,7,1,TRUE,TRUE,2400,4,1.13
historical,historical__B00501131,131,1,FALSE,TRUE,23436,4,0
historical,historical__B00501187,9,1,TRUE,TRUE,8000,0.75,0.21
historical,historical__B00508599,6,1,TRUE,TRUE,2030,2.43,0.82
historical,historical__B00508605,9,1,TRUE,TRUE,3500,2.43,0.4
historical,historical__B00509455,120,1,TRUE,TRUE,111040,4.2,0
historical,historical__B00511219,36,1,TRUE,TRUE,3200,4,0.85
historical,historical__B00512095,8,1,TRUE,TRUE,2440,6.02,0.8799999999999999
historical,historical__B00515659,7,1,TRUE,TRUE,2400,4,1.13
historical,historical__B00516009,6,1,FALSE,TRUE,4500,2,0.39
historical,historical__B00517128,8,1,TRUE,TRUE,3022,2.43,0.71
historical,historical__B00517454,7,1,TRUE,TRUE,6887,0.75,0
historical,historical__B00517601,44,1,TRUE,TRUE,2500,2.43,0
historical,historical__B00519039,10,1,FALSE,TRUE,3600,2.43,0.36
historical,historical__B00520132,375,1,TRUE,TRUE,17988,0,0
historical,historical__B00527324,6,1,TRUE,TRUE,2000,1.25,0
historical,historical__B00528655,25,1,TRUE,TRUE,2580,2,0
historical,historical__B00529365,10,1,TRUE,TRUE,3400,2.43,0.48
historical,historical__B00529604,55,1,TRUE,TRUE,1360,4,1.41
historical,historical__B00531676,24,1,TRUE,TRUE,2375,2.43,1
historical,historical__B00537084,8,1,TRUE,TRUE,2175,2.43,1.62
historical,historical__B00539478,834,1,TRUE,TRUE,220768,6.02,0.47
historical,historical__B00542600,473,1,FALSE,TRUE,19450,10,5.89
historical,historical__B00543029,14,1,TRUE,TRUE,3300,2.43,0.34
historical,historical__B00545879,20,1,TRUE,TRUE,4000,1.25,0
historical,historical__B00548222,9,1,TRUE,TRUE,3060,2.43,0.65
historical,historical__B00550357,43,1,FALSE,TRUE,2200,4,0.65
historical,historical__B00554452,20,1,FALSE,TRUE,3700,2.43,0.58
historical,historical__B00560052,10,1,TRUE,TRUE,2000,2.43,0
historical,historical__B00560232,87,1,TRUE,TRUE,12000,3.44,0
historical,historical__B00560420,91,1,TRUE,TRUE,2517,3.44,0
historical,historical__B00561184,77,1,TRUE,TRUE,5890,4,0
historical,historical__B00561383,17,1,TRUE,TRUE,4000,2.43,0.28
historical,historical__B00563007,14,2,TRUE,TRUE,4000,2.43,0.51
historical,historical__B00564411,163,1,TRUE,TRUE,7192,10,3.67
historical,historical__B00565465,231,1,TRUE,TRUE,17564,9,2.34
historical,historical__B00568816,109,1,TRUE,TRUE,25123,3.44,0
historical,historical__B00570830,10,1,TRUE,TRUE,2500,2.43,0.45
historical,historical__B00571785,557,1,TRUE,TRUE,279,10,0
historical,historical__B00574135,7,1,TRUE,TRUE,4000,2.43,0.71
historical,historical__B00574205,6,1,TRUE,TRUE,4000,2.43,0.71
historical,historical__B00575016,10,1,TRUE,TRUE,2500,4,1.95
historical,historical__B00575531,8,1,TRUE,TRUE,4758,2,0.37
historical,historical__B00577160,63,1,TRUE,TRUE,8258,4,0.89
historical,historical__B00578168,26,1,TRUE,TRUE,5487,6.02,0.28
historical,historical__B00578576,23,1,TRUE,TRUE,2404,2.43,1.11
historical,historical__B00578743,16,1,TRUE,TRUE,2000,2.43,0.86
historical,historical__B00579218,7,1,FALSE,TRUE,2500,2,0.56
historical,historical__B00580210,39,1,FALSE,TRUE,9000,4,1.12
historical,historical__B00580365,187,1,TRUE,TRUE,15017,0,0.32
historical,historical__B00583473,31,1,TRUE,TRUE,1875,4,1
historical,historical__B00584279,10,1,TRUE,TRUE,2500,3,0.5
historical,historical__B00587387,311,1,TRUE,TRUE,146105,2.43,0.67
historical,historical__B00588575,63,1,TRUE,TRUE,4487,2.43,0
historical,historical__B00588594,314,1,TRUE,TRUE,9380,10,4
historical,historical__B00588653,41,1,TRUE,TRUE,34250,3.44,3.06
historical,historical__B00589058,10,1,TRUE,TRUE,2625,3,0.98
historical,historical__B00591118,158,1,TRUE,TRUE,28500,0,0.35
historical,historical__B00591681,132,1,TRUE,TRUE,16500,3,1.42
historical,historical__B00593338,197,1,TRUE,TRUE,20000,0,0.9
historical,historical__B00593598,6,1,FALSE,TRUE,5000,4,1
historical,historical__B00594970,123,1,TRUE,TRUE,5000,3,0.46
historical,historical__B00595582,17,1,TRUE,TRUE,10017,1.35,0.58
historical,historical__B00596151,32,1,TRUE,TRUE,5271,2.43,0
historical,historical__B00599515,7,1,TRUE,TRUE,2100,2.43,0.75
historical,historical__B00599662,7,1,TRUE,TRUE,1900,2,0
historical,historical__B00600073,873,5,TRUE,FALSE,46600,0,0.560725321888412
historical,historical__B00600120,363,1,TRUE,TRUE,8699,10,3.22
historical,historical__B00600959,255,1,TRUE,TRUE,40000,0,1.03
historical,historical__B00601179,205,1,TRUE,TRUE,69029,2,2.4
historical,historical__B00601830,9,1,TRUE,TRUE,1800,1.25,0
historical,historical__B00603005,9,1,FALSE,TRUE,2583,2,0
historical,historical__B00604312,22,1,TRUE,TRUE,1875,4,0
historical,historical__B00604480,24,3,FALSE,TRUE,7500,2.43,0.5533333333333333
historical,historical__B00604543,381,1,TRUE,TRUE,20901,6.02,0
historical,historical__B00606335,456,1,TRUE,TRUE,5720,0,1.8
historical,historical__B00606686,8,1,FALSE,TRUE,2500,2.43,0.72
historical,historical__B00606855,14,2,FALSE,TRUE,5000,2,0
historical,historical__B00608234,6,1,FALSE,TRUE,2800,2.43,0.53
historical,historical__B00608472,181,2,TRUE,TRUE,56218,3.4400000000000004,0.20048205201181118
historical,historical__B00608989,12,1,TRUE,TRUE,8144,1.25,0
historical,historical__B00610324,64,1,TRUE,TRUE,10000,3,1
historical,historical__B00611166,668,2,TRUE,TRUE,102070,0,0.25
historical,historical__B00612352,344,1,TRUE,TRUE,47500,0,0.23
historical,historical__B00614012,66,1,TRUE,TRUE,7200,4,1
historical,historical__B00614338,360,1,TRUE,TRUE,39153,0,0
historical,historical__B00614702,50,1,TRUE,TRUE,5058,3,0.52
historical,historical__B00616358,173,1,TRUE,TRUE,8978,0,1
historical,historical__B00619892,10,1,FALSE,TRUE,1875,3,0.98
historical,historical__B00620031,57,1,TRUE,TRUE,28000,0,0.89
historical,historical__B00621061,260,1,TRUE,TRUE,2500,0,1
historical,historical__B00621076,224,1,TRUE,TRUE,30100,0,1
historical,historical__B00621504,274,1,TRUE,TRUE,7850,0,1
historical,historical__B00621533,132,1,TRUE,TRUE,9175,0,0.17
historical,historical__B00622668,328,1,TRUE,TRUE,61621,3.44,0.26
historical,historical__B00622896,41,1,TRUE,TRUE,2222,6.02,2.07
historical,historical__B00624212,43,1,FALSE,TRUE,2500,3,0
historical,historical__B00624645,63,1,TRUE,TRUE,2128,6.02,1.76
historical,historical__B00625252,916,3,TRUE,TRUE,165840,0,0
historical,historical__B00626808,10,1,TRUE,TRUE,4007,2,0.52
historical,historical__B00627782,105,1,TRUE,TRUE,24000,2.43,0.6
historical,historical__B00628878,66,1,TRUE,TRUE,5870,0,1
historical,historical__B00629541,12,1,TRUE,TRUE,9667,1.25,0.41
historical,historical__B00630951,7,1,TRUE,TRUE,2100,2.43,0.75
historical,historical__B00632090,8,1,FALSE,TRUE,3200,2.43,0.68
historical,historical__B00632621,41,1,TRUE,TRUE,3525,3.44,0.89
historical,historical__B00632806,188,1,TRUE,TRUE,13480,0,0.09
historical,historical__B00633202,16,2,TRUE,TRUE,4000,2.43,0.4
historical,historical__B00633393,16,1,TRUE,TRUE,2200,2.43,0.87
historical,historical__B00633617,13,1,TRUE,TRUE,2400,0,0.31
historical,historical__B00634183,20,2,TRUE,TRUE,5000,2.43,0.52
historical,historical__B00635142,15,2,TRUE,TRUE,7187,2,0.3815082788367886
historical,historical__B00635730,119,1,TRUE,TRUE,15000,4.2,1
historical,historical__B00635897,12,2,FALSE,TRUE,5000,4,0
historical,historical__B00636414,22,1,FALSE,TRUE,10206,2,2.62
historical,historical__B00637051,46,1,TRUE,TRUE,5500,4,0
historical,historical__B00637089,17,2,TRUE,TRUE,3425,3,0
historical,historical__B00637594,193,1,TRUE,TRUE,19000,0,0.02
historical,historical__B00637654,10,1,TRUE,TRUE,6880,2,0
historical,historical__B00638074,8,1,FALSE,TRUE,2500,2.43,0
historical,historical__B00639064,20,1,TRUE,TRUE,2000,3.44,0.28
historical,historical__B00640248,83,1,TRUE,TRUE,8400,3.44,0
historical,historical__B00640623,8,1,TRUE,TRUE,3300,2,0.5
historical,historical__B00640761,301,1,TRUE,TRUE,7092,0,0.56
historical,historical__B00642055,6,1,FALSE,TRUE,2500,3,0.66
historical,historical__B00642196,32,1,TRUE,TRUE,6700,2.43,0
historical,historical__B00643477,20,1,TRUE,TRUE,4000,2.43,0.23
historical,historical__B00644465,9,1,TRUE,TRUE,2000,3,0
historical,historical__B00645194,21,1,TRUE,TRUE,2500,4,0.87
historical,historical__B00645335,24,1,TRUE,TRUE,15840,2.43,2.87
historical,historical__B00645411,295,1,TRUE,TRUE,10681,10,2.54
historical,historical__B00645685,133,1,TRUE,TRUE,3757,0,1
historical,historical__B00646589,189,1,TRUE,TRUE,53978,2.43,0
historical,historical__B00648034,322,1,TRUE,TRUE,62820,2.43,0
historical,historical__B00648659,128,1,TRUE,TRUE,19566,4,1
historical,historical__B00648765,8,1,FALSE,TRUE,7676,2,0.54
historical,historical__B00648774,26,1,FALSE,TRUE,9889,4,0.22
historical,historical__B00650836,6,1,TRUE,TRUE,2565,0,0
historical,historical__B00651570,218,1,TRUE,TRUE,49200,3,0.85
historical,historical__B00652243,60,1,TRUE,TRUE,1875,4,0.73
historical,historical__B00653189,9,1,TRUE,TRUE,2400,2.43,0.63
historical,historical__B00653212,139,1,TRUE,TRUE,45837,2.43,2.87
historical,historical__B00653276,294,1,TRUE,TRUE,20073,10,1
historical,historical__B00653688,46,1,TRUE,TRUE,9350,3.44,0.28
historical,historical__B00653960,185,1,TRUE,TRUE,27500,4,0.31
historical,historical__B00655003,174,1,TRUE,TRUE,10068,10,2.91
historical,historical__B00655818,100,1,TRUE,TRUE,32360,2,0.33
historical,historical__B00656247,147,1,TRUE,TRUE,2758,2,0.52
historical,historical__B00658895,9,1,TRUE,TRUE,2000,2.43,0.6
historical,historical__B00660022,22,1,TRUE,TRUE,2004,4,0.58
historical,historical__B00660471,10,1,TRUE,TRUE,2047,4,0.61
historical,historical__B00661493,14,1,TRUE,TRUE,2809,4,0.03
historical,historical__B00662287,9,1,TRUE,TRUE,3000,2.43,0
historical,historical__B00663769,10,1,FALSE,TRUE,3741,2.43,0.66
historical,historical__B00663906,233,1,TRUE,TRUE,2500,2.43,0
historical,historical__B00664091,73,1,TRUE,TRUE,6900,6.02,1.11
historical,historical__B00664860,324,1,TRUE,TRUE,28650,2.43,0
historical,historical__B00665500,270,1,TRUE,TRUE,45129,3.4400000000000004,0
historical,historical__B00665570,300,1,TRUE,TRUE,38500,0,0.18
historical,historical__B00666185,6,1,TRUE,TRUE,1875,3,0.83
historical,historical__B00666575,14,1,TRUE,TRUE,2297,2.43,0.78
historical,historical__B00667228,10,1,TRUE,TRUE,2787,4,0.65
historical,historical__B00668047,82,1,TRUE,TRUE,15578,0,1
historical,historical__B00668695,136,1,TRUE,TRUE,5000,0,0
historical,historical__B00669824,10,1,TRUE,TRUE,2446,3,0
historical,historical__B00670629,54,1,TRUE,TRUE,4000,3,0
historical,historical__B00672250,10,1,TRUE,TRUE,3033,2.43,1.19
historical,historical__B00672674,89,1,TRUE,TRUE,9280,4.2,0.04
historical,historical__B00673459,17,1,TRUE,TRUE,1850,2.43,1
historical,historical__B00673535,23,1,FALSE,TRUE,5000,4,0.28
historical,historical__B00673634,70,1,TRUE,TRUE,13675,4,0.06
historical,historical__B00673635,183,1,TRUE,TRUE,18111,6.02,0.09
historical,historical__B00673986,10,1,TRUE,TRUE,2700,3,0
historical,historical__B00674044,38,1,TRUE,TRUE,4300,2.43,0.47
historical,historical__B00674061,20,1,TRUE,TRUE,3100,3.44,0.97
historical,historical__B00674201,11,1,TRUE,TRUE,3515,2.43,0.04
historical,historical__B00675610,24,1,TRUE,TRUE,1680,2.43,0.95
historical,historical__B00676117,26,1,TRUE,TRUE,7525,2.43,0.3
historical,historical__B00678425,92,1,TRUE,TRUE,11800,0,0.2
historical,historical__B00678516,822,3,FALSE,FALSE,NA,3.5291054366996395,0
historical,historical__B00680247,80,1,TRUE,TRUE,7770,0,0
historical,historical__B00680413,52,1,TRUE,TRUE,1867,2.43,0
historical,historical__B00680820,110,1,TRUE,TRUE,47600,4,0
historical,historical__B00680917,1071,1,TRUE,TRUE,69080,0,0.09
historical,historical__B00681143,328,1,TRUE,TRUE,54756,0,0.82
historical,historical__B00681814,42,1,TRUE,TRUE,2704,2.43,0.9700000000000001
historical,historical__B00682540,7,1,TRUE,TRUE,3800,2.43,0.3
historical,historical__B00682883,6,1,TRUE,TRUE,4000,2.43,0.58
historical,historical__B00683024,8,1,TRUE,TRUE,3750,4,0
historical,historical__B00683366,6,1,FALSE,TRUE,2277,2,0
historical,historical__B00683408,34,1,TRUE,TRUE,6050,3.44,0
historical,historical__B00683623,229,1,TRUE,TRUE,5017,6.02,1.79
historical,historical__B00683718,29,1,TRUE,TRUE,5263,6.02,0.97
historical,historical__B00684074,60,1,TRUE,TRUE,10250,4,0.78
historical,historical__B00684789,240,1,TRUE,TRUE,2118,4,1
historical,historical__B00685211,153,1,FALSE,TRUE,120000,2.43,1
historical,historical__B00685330,8,1,FALSE,TRUE,1480,2.43,0
historical,historical__B00685399,22,1,TRUE,TRUE,5000,2.43,0.52
historical,historical__B00685767,6,1,FALSE,TRUE,2500,4,1.2
historical,historical__B00687734,16,1,TRUE,TRUE,3744,2.43,0
historical,historical__B00687992,6,1,TRUE,TRUE,2000,1.25,0
historical,historical__B00688317,19,1,TRUE,TRUE,3333,4,0.94
historical,historical__B00688688,46,1,TRUE,TRUE,9175,3,1.14
historical,historical__B00689616,35,1,TRUE,TRUE,2500,2.43,0
historical,historical__B00689788,20,1,TRUE,TRUE,2200,4,1.4
historical,historical__B00691370,19,1,TRUE,TRUE,4000,4,0.74
historical,historical__B00691706,13,1,TRUE,TRUE,2800,2.43,0.53
historical,historical__B00691884,6,1,TRUE,TRUE,2000,4,0
historical,historical__B00692002,168,1,TRUE,TRUE,2400,0,0
historical,historical__B00692168,6,1,TRUE,TRUE,2000,1.35,0
historical,historical__B00692303,183,1,TRUE,TRUE,2240,0,0
historical,historical__B00693081,36,1,TRUE,TRUE,16250,2.43,0.32
historical,historical__B00693096,20,1,TRUE,TRUE,2727,2.43,0
historical,historical__B00693828,66,1,TRUE,TRUE,13188,4,2.39
historical,historical__B00694424,18,1,TRUE,TRUE,2800,2.43,0
historical,historical__B00694902,8,1,TRUE,TRUE,5000,2.43,0.35
historical,historical__B00695155,14,1,TRUE,TRUE,2500,2,1
historical,historical__B00695565,29,1,TRUE,TRUE,1875,4,1.99
historical,historical__B00695754,38,1,TRUE,TRUE,10600,2.43,0.64
historical,historical__B00696389,297,2,TRUE,TRUE,40000,4.2,7
