source_id,vintage,pull_date,file_role,raw_path,status,official_url,archive_release_label,archive_file_release
dcp_mappluto_archive,23v3.1,20260501,mappluto_shapefile_zip,../../../data_raw/dcp_mappluto_archive/23v3.1/nyc_mappluto_23v3_1_arc_shp.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/mappluto/nyc_mappluto_23v3_1_arc_shp.zip,23v3.1,23v3.1
dcp_mappluto_current,20260501,20260501,discovery_json,../../../data_raw/dcp_mappluto_current/20260501/mappluto_planning_content.json,already_present,https://apps.nyc.gov/content-api/v1/content/planning/resources/datasets/mappluto-pluto-change,,
dcp_mappluto_current,25v4,20260501,mappluto_metadata_pdf,../../../data_raw/dcp_mappluto_current/25v4/meta_mappluto.pdf,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/pdf/data-tools/bytes/meta_mappluto.pdf,,
dcp_mappluto_current,25v4,20260501,mappluto_shapefile_zip,../../../data_raw/dcp_mappluto_current/25v4/nyc_mappluto_25v4_shp.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/mappluto/nyc_mappluto_25v4_shp.zip,,
dcp_pluto_archive,09v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/09v1/nyc_pluto_09v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_09v1.zip,09v1,09v1
dcp_pluto_archive,09v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/09v2/nyc_pluto_09v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_09v2.zip,09v2,09v2
dcp_pluto_archive,10v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/10v1/nyc_pluto_10v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_10v1.zip,10v1,10v1
dcp_pluto_archive,10v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/10v2/nyc_pluto_10v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_10v2.zip,10v2,10v2
dcp_pluto_archive,11v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/11v1/nyc_pluto_11v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_11v1.zip,11v1,11v1
dcp_pluto_archive,11v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/11v2/nyc_pluto_11v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_11v2.zip,11v2,11v2
dcp_pluto_archive,12v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/12v1/nyc_pluto_12v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_12v1.zip,12v1,12v1
dcp_pluto_archive,12v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/12v2/nyc_pluto_12v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_12v2.zip,12v2,12v2
dcp_pluto_archive,13v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/13v1/nyc_pluto_13v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_13v1.zip,13v1,13v1
dcp_pluto_archive,13v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/13v2/nyc_pluto_13v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_13v2.zip,13v2,13v2
dcp_pluto_archive,14v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/14v1/nyc_pluto_14v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_14v1.zip,14v1,14v1
dcp_pluto_archive,14v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/14v2/nyc_pluto_14v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_14v2.zip,14v2,14v2
dcp_pluto_archive,15v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/15v1/nyc_pluto_15v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_15v1.zip,15v1,15v1
dcp_pluto_archive,16v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/16v1/nyc_pluto_16v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_16v1.zip,16v1,16v1
dcp_pluto_archive,16v2,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/16v2/nyc_pluto_16v2.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_16v2.zip,16v2,16v2
dcp_pluto_archive,17v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/17v1/nyc_pluto_17v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_17v1.zip?r=1,17v1,17v1
dcp_pluto_archive,17v1.1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/17v1.1/nyc_pluto_17v1_1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_17v1_1.zip?r=1,17v1.1,17v1.1
dcp_pluto_archive,18v1,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_archive/18v1/nyc_pluto_18v1.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_18v1.zip,18v1,18v1
dcp_pluto_archive,20260501,20260501,archive_json,../../../data_raw/dcp_mappluto_archive/20260501/mappluto_archive_index.json,already_present,https://www.nyc.gov/assets/planning/json/content/resources/dataset-archives/mappluto-pluto-change.json,,
dcp_pluto_current,20260501,20260501,discovery_json,../../../data_raw/dcp_pluto_current/20260501/mappluto_planning_content.json,already_present,https://apps.nyc.gov/content-api/v1/content/planning/resources/datasets/mappluto-pluto-change,,
dcp_pluto_current,25v4,20260501,pluto_csv_zip,../../../data_raw/dcp_pluto_current/25v4/nyc_pluto_25v4_csv.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/pluto/nyc_pluto_25v4_csv.zip,,
dcp_pluto_current,25v4,20260501,pluto_data_dictionary_pdf,../../../data_raw/dcp_pluto_current/25v4/pluto_datadictionary.pdf,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/pdf/data-tools/bytes/pluto_datadictionary.pdf,,
dcp_pluto_current,25v4,20260501,pluto_readme_pdf,../../../data_raw/dcp_pluto_current/25v4/pluto_readme.pdf,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/pdf/data-tools/bytes/pluto_readme.pdf,,
