sample,parent_id,cohort_date,source_end_date,parent_total_units,n_components,sorted_component_vector,component_addresses,splitting_verification_status,right_window_observed,lot_area_sqft,residential_far,built_far,borough,multi_lot_indicator,weight
historical,historical__S00661600,2022-02-01,2023-12-29,799,3,393+280+126,172 RICHMOND TERRACE;178 RICHMOND TERRACE;8 STUYVESANT PLACE,unable_to_verify,TRUE,66470,2.43,0,Staten Island,1,0.0012997208418517798
historical,historical__X00489843,2021-04-24,2023-12-29,59,1,59,3082 VILLA AVENUE,not_applicable_single_component,TRUE,2264,6.02,0.69,Bronx,0,0.0023277405292092303
historical,historical__X00493694,2021-04-27,2023-12-29,50,1,50,1751 MONROE AVENUE,not_applicable_single_component,TRUE,5225,6.02,0.49,Bronx,0,0.0019471991487892343
historical,historical__X00493806,2021-04-27,2023-12-29,56,1,56,2250 AQUEDUCT AVENUE,not_applicable_single_component,TRUE,3034,3.4399999999999995,0,Bronx,0,0.002535312857822783
historical,historical__X00515857,2021-05-12,2023-12-29,154,2,94+60,2180 WALTON AVENUE;2183 MORRIS AVENUE,suggestive_separate_components,TRUE,4642,6.02,0.7032529082292115,Bronx,1,0.0020710844715549266
historical,historical__X00521651,2021-12-13,2023-12-29,55,1,55,769 EAST 232 STREET,not_applicable_single_component,TRUE,4883,3,0,Bronx,0,0.002452742843614625
historical,historical__X00526919,2021-06-02,2023-12-29,365,1,365,40 BRUCKNER BOULEVARD,not_applicable_single_component,TRUE,75284,6.02,0.73,Bronx,0,0.0013098202598514658
historical,historical__X00538598,2021-06-21,2023-12-29,59,1,59,2026 HONEYWELL AVENUE,not_applicable_single_component,TRUE,2463,3.44,1.02,Bronx,0,0.00320877820995142
historical,historical__X00541811,2021-06-30,2023-12-29,73,1,73,1420 STEBBINS AVENUE,not_applicable_single_component,TRUE,4613,3.44,0,Bronx,0,0.0023646266607658963
historical,historical__X00544328,2021-06-22,2023-12-29,59,1,59,1771 WEEKS AVENUE,not_applicable_single_component,TRUE,6637,6.02,0,Bronx,0,0.0016990950715313196
historical,historical__X00546413,2021-12-02,2023-12-29,99,1,99,19 EAST 198 STREET,not_applicable_single_component,TRUE,4241,6.02,0.75,Bronx,0,0.002121891030903396
historical,historical__X00552335,2021-09-14,2023-12-29,96,1,96,1220 SPOFFORD AVENUE,not_applicable_single_component,TRUE,5000,2.43,1.23,Bronx,0,0.003304127333584155
historical,historical__X00554868,2021-07-09,2023-12-29,101,1,101,2136 HONEYWELL AVENUE,not_applicable_single_component,TRUE,1686,3.44,1.95,Bronx,0,0.004104575951404899
historical,historical__X00561795,2021-08-09,2023-12-29,405,2,283+122,261 GRAND CONCOURSE;315 GRAND CONCOURSE,suggestive_separate_components,TRUE,37661.3,6.02,1.2337067493687153,Bronx,1,0.0016230550808297647
historical,historical__X00562360,2021-07-28,2023-12-29,134,1,134,739 EAST GUNHILL ROAD,not_applicable_single_component,TRUE,10458,4,0,Bronx,0,0.00194617026431516
historical,historical__X00586599,2021-09-17,2023-12-29,62,1,62,2895 VALENTINE AVENUE,not_applicable_single_component,TRUE,3500,6.02,0.95,Bronx,0,0.0022787834738967837
historical,historical__X00587608,2021-09-09,2023-12-29,163,1,163,453 EAST 166 STREET,not_applicable_single_component,TRUE,1858,3.44,0,Bronx,0,0.0027507902847001796
historical,historical__X00588660,2021-09-15,2023-12-29,200,1,200,586 GERARD AVENUE,not_applicable_single_component,TRUE,31200,4,0.97,Bronx,0,0.001964201278343509
historical,historical__X00599800,2021-09-28,2023-12-29,92,1,92,4180 CARPENTER AVENUE,not_applicable_single_component,TRUE,6790,3,0,Bronx,0,0.0023218523684654818
historical,historical__X00602987,2021-11-08,2023-12-29,483,1,483,330 WEST FORDHAM ROAD,not_applicable_single_component,TRUE,162200,3.44,0,Bronx,0,0.0013079344864595618
historical,historical__X00619862,2021-11-09,2023-12-29,218,1,218,1010 WASHINGTON AVENUE,not_applicable_single_component,TRUE,2625,3.44,0,Bronx,0,0.0025971211741656675
historical,historical__X00622829,2021-11-04,2023-12-29,51,1,51,2187 RYER AVENUE,not_applicable_single_component,TRUE,5766,6.02,0.65,Bronx,0,0.0019768715223085157
historical,historical__X00627045,2021-11-16,2023-12-29,236,1,236,188 EAST 135 STREET,not_applicable_single_component,TRUE,25000,3.44,0.26,Bronx,0,0.0018789427947821186
historical,historical__X00628306,2021-11-19,2023-12-29,78,1,78,130 EAST 177 STREET,not_applicable_single_component,TRUE,3125,6.02,0,Bronx,0,0.0019258919199196941
historical,historical__X00633905,2021-12-01,2023-12-29,115,1,115,170 WEST 225 STREET,not_applicable_single_component,TRUE,2500,3.44,0.94,Manhattan,0,0.0017458272551181073
historical,historical__X00634103,2022-04-05,2023-12-29,90,1,90,1763 WEST FARMS ROAD,not_applicable_single_component,TRUE,12536,5,0.97,Bronx,0,0.002058758520017146
historical,historical__X00634339,2021-12-08,2023-12-29,128,1,128,1824 ANTHONY AVENUE,not_applicable_single_component,TRUE,5247,3.44,0.28,Bronx,0,0.0024457340605905354
historical,historical__X00636463,2021-12-06,2023-12-29,54,1,54,2680 CRESTON AVENUE,not_applicable_single_component,TRUE,3023,6.02,0.54,Bronx,0,0.0021538630502095334
historical,historical__X00640159,2021-12-10,2023-12-29,90,1,90,2481 CROTONA AVENUE,not_applicable_single_component,TRUE,11160,4.2,0.07,Bronx,0,0.001911545082541381
historical,historical__X00640964,2022-01-10,2023-12-29,84,1,84,1015 EAST GUNHILL ROAD,not_applicable_single_component,TRUE,19000,3,0.46,Bronx,0,0.002142125636952083
historical,historical__X00643054,2021-12-14,2023-12-29,81,1,81,2829 VALENTINE AVENUE,not_applicable_single_component,TRUE,1458,6.02,2.1,Bronx,0,0.003306206815287107
historical,historical__X00643715,2021-12-22,2023-12-29,448,1,448,138 BRUCKNER BOULEVARD,not_applicable_single_component,TRUE,35000,6.02,1.13,Bronx,0,0.0016097444319969826
historical,historical__X00643959,2021-12-14,2023-12-29,177,1,177,3264 WESTCHESTER AVENUE,not_applicable_single_component,TRUE,61278,3.44,0.86,Bronx,0,0.0018216572987401578
historical,historical__X00648530,2022-01-13,2023-12-29,452,1,452,120 EAST 144 STREET,not_applicable_single_component,TRUE,44541,6.0200000000000005,1.8600000000000003,Bronx,0,0.001785594059142228
historical,historical__X00649440,2022-01-26,2023-12-29,69,1,69,2976 3 AVENUE,not_applicable_single_component,TRUE,4250,3.44,3,Bronx,0,0.004328010321670672
historical,historical__X00652159,2022-02-03,2023-12-29,55,1,55,66 EAST 177 STREET,not_applicable_single_component,TRUE,6250,6.02,0.7,Bronx,0,0.0019698461722487113
historical,historical__X00657730,2022-01-19,2023-12-29,89,1,89,91 BRUCKNER BOULEVARD,not_applicable_single_component,TRUE,14500,3,1,Bronx,0,0.0024920687091588042
historical,historical__X00666215,2022-01-30,2023-12-29,50,1,50,2311 WHITE PLAINS ROAD,not_applicable_single_component,TRUE,12069,2.43,0.4,Bronx,0,0.002423278428919421
historical,historical__X00678791,2022-02-14,2023-12-29,55,1,55,533 CONCORD AVENUE,not_applicable_single_component,TRUE,5075,3.44,1.34,Bronx,0,0.003030289213975005
historical,historical__X00678814,2022-02-17,2023-12-29,53,1,53,1840 HARRISON AVENUE,not_applicable_single_component,TRUE,10362,3.44,0.4699999999999999,Bronx,0,0.002267259737845955
historical,historical__X00679772,2022-02-22,2023-12-29,54,1,54,2081 ANTHONY AVENUE,not_applicable_single_component,TRUE,4322,6.02,0.58,Bronx,0,0.0020455748998495036
historical,historical__X00682437,2022-02-23,2023-12-29,104,1,104,439 EAST 165 STREET,not_applicable_single_component,TRUE,4026,3.44,0,Bronx,0,0.002418772541368657
historical,historical__X00685698,2022-03-07,2023-12-29,99,1,99,1405 VYSE AVENUE,not_applicable_single_component,TRUE,2606,3.44,0,Bronx,0,0.002600261382312206
historical,historical__X00687757,2022-03-03,2023-12-29,59,1,59,1166 FOX STREET,not_applicable_single_component,TRUE,2500,3.44,0,Bronx,0,0.0026182848469152647
historical,historical__X00692593,2022-04-20,2023-12-29,83,1,83,733 CROTONA PARK NORTH,not_applicable_single_component,TRUE,4717,3.44,0.35,Bronx,0,0.002523999207487091
historical,historical__X00693416,2022-03-15,2023-12-29,68,1,68,1688 WEEKS AVENUE,not_applicable_single_component,TRUE,2850,6.02,1.08,Bronx,0,0.0024191578335910806
historical,historical__X00693446,2022-03-10,2023-12-29,79,1,79,1039 EAST GUN HILL ROAD,not_applicable_single_component,TRUE,18000,3,0.46,Bronx,0,0.002161478107590337
historical,historical__X00694049,2022-03-14,2023-12-29,90,1,90,1258 SHAKESPEARE AVENUE,not_applicable_single_component,TRUE,2561,3.44,0.84,Bronx,0,0.0030769802606511088
historical,historical__X00695344,2022-03-23,2023-12-29,126,1,126,671 TINTON AVENUE,not_applicable_single_component,TRUE,64645,2.43,0.84,Bronx,0,0.001998930744609247
historical,historical__X00695405,2022-03-13,2023-12-29,71,1,71,978 SUMMIT AVENUE,not_applicable_single_component,TRUE,14250,3.44,0.93,Bronx,0,0.0023541294285910493
historical,historical__X00696576,2022-03-22,2023-12-29,100,1,100,806 EAST 170 STREET,not_applicable_single_component,TRUE,3175,3.44,0,Bronx,0,0.0025162276492161255
historical,historical__X00702588,2022-05-17,2023-12-29,79,1,79,2070 CHATTERTON AVENUE,not_applicable_single_component,TRUE,60979,4,0.17,Bronx,0,0.0015008874145571026
historical,historical__X00705496,2022-04-14,2023-12-29,111,1,111,2123 GLEBE AVENUE,not_applicable_single_component,TRUE,22790,2.43,1.14,Bronx,0,0.0025221825498763467
historical,historical__X00706075,2022-03-29,2023-12-29,52,1,52,2067 ANTHONY AVENUE,not_applicable_single_component,TRUE,1667,6.0200000000000005,0.78,Bronx,0,0.0024931385337745304
historical,historical__X00707697,2022-03-30,2023-12-29,93,1,93,2077 RYER AVENUE,not_applicable_single_component,TRUE,2310,6.02,1.9300000000000002,Bronx,0,0.002961725488734601
historical,historical__X00709422,2022-04-08,2023-12-29,127,1,127,3547 WEBSTER AVENUE,not_applicable_single_component,TRUE,15000,3.44,2,Bronx,0,0.0028816897064047305
historical,historical__X00710266,2022-04-06,2023-12-29,59,1,59,2135 COLONIAL AVENUE,not_applicable_single_component,TRUE,4900,3.44,0.9,Bronx,0,0.0027950125246721724
historical,historical__X00716620,2022-06-22,2023-12-29,87,1,87,1111 FOX STREET,not_applicable_single_component,TRUE,6821,3.4399999999999995,0,Bronx,0,0.002215679268841798
historical,historical__X00718144,2022-04-14,2023-12-29,81,1,81,53 EAST 177 STREET,not_applicable_single_component,TRUE,7500,6.02,0,Bronx,0,0.001664894249675227
historical,historical__X00718663,2022-04-15,2023-12-29,153,1,153,3273 3 AVENUE,not_applicable_single_component,TRUE,8716,3.44,0.56,Bronx,0,0.002375177782459885
historical,historical__X00719684,2022-04-15,2023-12-29,51,1,51,729 EAST 216 STREET,not_applicable_single_component,TRUE,2854,4,0.64,Bronx,0,0.0027399297838622215
historical,historical__X00727101,2022-06-10,2023-12-29,79,1,79,1405 BOSTON ROAD,not_applicable_single_component,TRUE,6480,2.43,0,Bronx,0,0.002483806780972771
historical,historical__X00729880,2022-05-04,2023-12-29,247,1,247,1351 JEROME AVENUE,not_applicable_single_component,TRUE,22885,6.02,2.46,Bronx,0,0.002244974591801345
historical,historical__X00735128,2022-05-16,2023-12-29,110,1,110,1985 JEROME AVENUE,not_applicable_single_component,TRUE,10834,6.02,0,Bronx,0,0.001566091683295739
historical,historical__X00741218,2022-06-10,2023-12-29,53,1,53,1896 UNIVERSITY AVENUE,not_applicable_single_component,TRUE,4507,3.44,0.45,Bronx,0,0.002593777279753887
historical,historical__X00750809,2022-08-30,2023-12-29,75,1,75,130 EAST 165 STREET,not_applicable_single_component,TRUE,7746,6.02,0,Bronx,0,0.0016559802765015491
historical,historical__X00757318,2022-07-21,2023-12-29,340,1,340,160 VAN CORTLANDT PARK SOUTH,not_applicable_single_component,TRUE,56048,3.44,0.30402512132457893,Bronx,1,0.0016571287293909171
historical,historical__X00787559,2022-08-22,2023-12-29,115,1,115,1940 JEROME AVENUE,not_applicable_single_component,TRUE,5852,6.0200000000000005,1,Bronx,0,0.0021127404466673317
historical,historical__X00791429,2022-09-20,2023-12-29,109,1,109,3118 WEBSTER AVENUE,not_applicable_single_component,TRUE,13806,4.2,0,Bronx,0,0.0018198116808573496
historical,historical__X08006238,2022-10-27,2023-12-29,70,1,70,1465 BRYANT AVENUE,not_applicable_single_component,TRUE,8500,3.44,1.17,Bronx,0,0.0026895850732495457
historical,historical__X08006985,2022-10-24,2023-12-29,279,1,279,2868 WEBSTER AVENUE,not_applicable_single_component,TRUE,38583,4.2,0.57,Bronx,0,0.0017160821163730024
historical,historical__X08011125,2022-10-07,2023-12-29,50,1,50,1970 CROTONA AVENUE,not_applicable_single_component,TRUE,2426,3.4400000000000004,0.58,Bronx,0,0.002949835489335718
historical,historical__X08011205,2022-11-04,2023-12-29,97,1,97,105 WEST TREMONT AVENUE,not_applicable_single_component,TRUE,14320,3.4399999999999995,0.5,Bronx,0,0.002161206718913973
historical,historical__X08028724,2022-10-31,2023-12-29,195,1,195,261 WALTON AVENUE,not_applicable_single_component,TRUE,27454,6.02,1.6,Bronx,0,0.0018386591513633048
historical,historical__X08043433,2022-12-15,2023-12-29,136,1,136,3041 WEBSTER AVENUE,not_applicable_single_component,TRUE,15140,4.2,2,Bronx,0,0.002657253495915256
historical,historical__X08045113,2022-11-30,2023-12-29,55,1,55,3217 WESTCHESTER AVENUE,not_applicable_single_component,TRUE,10920,3.4400000000000004,0.56,Bronx,0,0.002287759135768527
post_policy,post_policy__B00738795-I1,2025-03-06,2026-07-08,1023,3,526+287+210,209 WEST STREET;21 FREEMAN STREET;37 FREEMAN STREET,unable_to_verify,TRUE,241425,2.43,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01019417-I1,2025-01-14,2026-07-08,521,1,521,376 SCHERMERHORN STREET,not_applicable_single_component,TRUE,16462,10,2.4,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01151476-I1,2025-03-27,2026-07-08,55,1,55,104 MONTGOMERY STREET,not_applicable_single_component,TRUE,6224,6.02,1.99,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01166776-I1,2025-02-04,2026-07-08,86,1,86,281 MARCUS GARVEY BOULEVARD,not_applicable_single_component,TRUE,87000,3,2.17,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01167646-I1,2025-02-04,2026-07-08,69,1,69,311 MARCUS GARVEY BOULEVARD,not_applicable_single_component,TRUE,83000,3,2.16,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01169429-I1,2025-06-12,2026-07-08,80,1,80,1445 FULTON STREET,not_applicable_single_component,TRUE,1952,4.2,1.55,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01170890-I1,2025-02-10,2026-07-08,75,1,75,343 HIMROD STREET,not_applicable_single_component,TRUE,16500,2.43,0.06,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01172199-I1,2025-02-19,2026-07-08,367,4,99+99+99+70,265 WYCKOFF STREET;270 BERGEN STREET;280 BERGEN STREET;290 BERGEN STREET,verified_separate_485x_units,TRUE,46692,4,1.06,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01174267-I1,2025-01-31,2026-07-08,56,1,56,62 NORTH 1 STREET,not_applicable_single_component,TRUE,10000,3,1.04,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01176928-I1,2025-04-03,2026-07-08,273,2,142+131,20 SOUTH STREET;915 ERSKINE STREET,unable_to_verify,TRUE,821806,0.5,0.54,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01192946-I1,2025-06-27,2026-07-08,53,1,53,219 HARMAN STREET,not_applicable_single_component,TRUE,9330,2.43,1.31,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01196476-I1,2025-03-20,2026-07-08,213,1,213,570 ELDERT LANE,not_applicable_single_component,TRUE,49397,1.25,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01203284-I1,2025-06-25,2026-07-08,79,1,79,200 ASHFORD STREET,not_applicable_single_component,TRUE,7670,6.02,1.96,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01204032-I1,2025-04-04,2026-07-08,59,1,59,460 BUSHWICK AVENUE,not_applicable_single_component,TRUE,10600,3,0.15,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01206874-I1,2025-04-08,2026-07-08,99,1,99,285 NORTH 8 STREET,not_applicable_single_component,TRUE,7237.85,2.43,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01208799-I1,2025-04-10,2026-07-08,99,1,99,138 OSBORN STREET,not_applicable_single_component,TRUE,2500,2.43,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01225073-I1,2025-08-06,2026-07-08,122,1,122,1278 WILLOUGHBY AVENUE,not_applicable_single_component,FALSE,2500,0,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01225983-I1,2025-05-23,2026-07-08,198,2,99+99,229 SHEPHERD AVENUE;240 HIGHLAND PLACE,suggestive_separate_components,TRUE,20653,6.02,0.21,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01229088-I1,2025-12-05,2026-07-08,50,1,50,500 3 AVENUE,not_applicable_single_component,FALSE,1600,4,2.8,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01234480-I1,2025-07-11,2026-07-08,50,1,50,1935 BEDFORD AVENUE,not_applicable_single_component,FALSE,9947,2.43,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01246023-I1,2025-06-27,2026-07-08,99,1,99,1305 ROCKAWAY PARKWAY,not_applicable_single_component,TRUE,5400,2,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01246098-I1,2025-06-30,2026-07-08,51,1,51,2100 UNION STREET,not_applicable_single_component,TRUE,10000,2.43,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01249173-I1,2025-07-15,2026-07-08,99,1,99,67 4 AVENUE,not_applicable_single_component,FALSE,1745,6.02,2.04,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01249710-I1,2026-01-13,2026-07-08,99,1,99,918 ATLANTIC AVENUE,not_applicable_single_component,FALSE,8282,0,0.94,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01252041-I1,2025-07-14,2026-07-08,74,1,74,1060 PACIFIC STREET,not_applicable_single_component,FALSE,12870,0,0.93,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01253556-I1,2025-07-22,2026-07-08,53,1,53,2221 65 STREET,not_applicable_single_component,FALSE,4000,3,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01255387-I1,2025-08-07,2026-07-08,99,1,99,444 CARROLL STREET,not_applicable_single_component,FALSE,28292,2,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01256572-I1,2025-07-21,2026-07-08,198,2,99+99,2433 ATLANTIC AVENUE;28 HAVENS PLACE,unable_to_verify,FALSE,17533,4.2,1.14,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01268437-I1,2025-09-02,2026-07-08,198,2,99+99,230 CLARKSON AVENUE;234 CLARKSON AVENUE,unable_to_verify,FALSE,30000,3.44,0.8,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01268544-I1,2025-08-14,2026-07-08,99,1,99,2978 OCEAN PARKWAY,not_applicable_single_component,FALSE,20000,2.43,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01271705-I1,2025-08-19,2026-07-08,97,1,97,331 MAPLE STREET,not_applicable_single_component,FALSE,59600,2.43,0.38,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01271979-I1,2025-09-02,2026-07-08,187,1,187,819 GRAND STREET,not_applicable_single_component,FALSE,4800,4,2.78,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01276224-I1,2025-12-19,2026-07-08,158,1,158,245 DUFFIELD STREET,not_applicable_single_component,FALSE,8330,10,3,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01278364-I1,2025-09-18,2026-07-08,125,2,86+39,241 THIRD AVENUE;610 SACKETT STREET,suggestive_separate_components,FALSE,32996,4,1.205,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01278555-I1,2025-09-18,2026-07-08,123,1,123,516 BERGEN STREET,not_applicable_single_component,FALSE,17051,2,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01280400-I1,2025-09-17,2026-07-08,68,1,68,19 CLAY STREET,not_applicable_single_component,FALSE,10330,2.43,1.02,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01283545-I1,2025-09-16,2026-07-08,55,1,55,172 MONTROSE AVENUE,not_applicable_single_component,FALSE,17000,2.43,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01297622-I1,2025-10-06,2026-07-08,198,2,99+99,937 EAST 108 STREET;951 EAST 108 STREET,suggestive_separate_components,FALSE,44200,1.25,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01297629-I1,2025-10-06,2026-07-08,85,1,85,2916 ATLANTIC AVENUE,not_applicable_single_component,FALSE,6455,6.02,1.01,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01297948-I1,2025-11-04,2026-07-08,50,1,50,1385 SUTTER AVENUE,not_applicable_single_component,FALSE,3600,3,0.49,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01305637-I1,2025-10-31,2026-07-08,130,2,65+65,2730 ATLANTIC AVENUE;2734 ATLANTIC AVENUE,suggestive_separate_components,FALSE,5062,6.02,0.8398814697747925,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01312761-I1,2025-11-07,2026-07-08,1060,2,792+268,10 NOBLE STREET;41 OAK STREET,suggestive_separate_components,FALSE,173834,2.43,0.008628921844978543,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01315432-I1,2026-01-22,2026-07-08,85,1,85,246 7 STREET,not_applicable_single_component,FALSE,1575,6.02,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01316595-I1,2025-12-04,2026-07-08,396,4,99+99+99+99,54 SULLIVAN PLACE;62 SULLIVAN PLACE;73 EMPIRE BOULEVARD;99 EMPIRE BOULEVARD,suggestive_separate_components,FALSE,38118,0,0.21,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01318629-I1,2025-12-12,2026-07-08,402,1,402,567 SCHENECTADY AVENUE,not_applicable_single_component,FALSE,105382,2.43,2.145138642550273,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01320823-I1,2025-11-20,2026-07-08,99,1,99,21 CHARLES PLACE,not_applicable_single_component,FALSE,12590,2.43,0.08737092930897537,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01320997-I1,2025-12-16,2026-07-08,51,1,51,557 THIRD AVENUE,not_applicable_single_component,FALSE,5277,3,0.85,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01322526-I1,2026-03-31,2026-07-08,55,1,55,10 HOWARD AVENUE,not_applicable_single_component,FALSE,8650,4,2.06,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01325937-I1,2025-12-17,2026-07-08,259,1,259,964 FRANKLIN AVENUE,not_applicable_single_component,FALSE,13109,3,0.99,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01325938-I1,2026-01-08,2026-07-08,117,1,117,970 FRANKLIN AVENUE,not_applicable_single_component,FALSE,58431,3,0.01,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01327122-I1,2025-12-19,2026-07-08,153,1,153,89 VISITATION PLACE,not_applicable_single_component,FALSE,11533,2.43,1.24,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01327155-I1,2025-12-19,2026-07-08,84,1,84,9 DWIGHT STREET,not_applicable_single_component,FALSE,7424,2.43,1.64,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01327164-I1,2025-12-19,2026-07-08,60,1,60,92 COFFEY STREET,not_applicable_single_component,FALSE,4600,2.43,0.96,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01327363-I1,2025-12-11,2026-07-08,99,1,99,159 BROADWAY,not_applicable_single_component,FALSE,9262,2.43,12.1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01328056-I1,2026-02-03,2026-07-08,99,1,99,55 SMITH STREET,not_applicable_single_component,FALSE,13587,10,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01328440-I1,2025-12-04,2026-07-08,114,2,86+28,670 THOMAS BOYLAND STREET;688 THOMAS S BOYLAND STREET,suggestive_separate_components,FALSE,20000,2.43,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01330190-I1,2025-12-30,2026-07-08,141,1,141,1138 PACIFIC STREET,not_applicable_single_component,FALSE,7800,3,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01331189-I1,2025-12-18,2026-07-08,53,1,53,673 FULTON STREET,not_applicable_single_component,FALSE,3745,4,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01332121-I1,2026-03-25,2026-07-08,327,1,327,105 DINSMORE PLACE,not_applicable_single_component,FALSE,6700,4,0.86,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01332608-I1,2026-01-05,2026-07-08,59,1,59,940 ATLANTIC AVENUE,not_applicable_single_component,FALSE,2000,0,1.47,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01339874-I1,2026-01-08,2026-07-08,70,1,70,554 METROPOLITAN AVENUE,not_applicable_single_component,FALSE,2736,4,1.78,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01341355-I1,2026-01-01,2026-07-08,80,1,80,1027 DEAN STREET,not_applicable_single_component,FALSE,6360,0,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01342709-I1,2026-02-26,2026-07-08,95,1,95,2501 FULTON STREET,not_applicable_single_component,FALSE,12697,0,0.9199999999999999,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01348174-I1,2026-01-27,2026-07-08,77,1,77,1111 MYRTLE AVENUE,not_applicable_single_component,FALSE,25000,4,1,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01348242-I1,2026-01-21,2026-07-08,94,1,94,469 TROY AVENUE,not_applicable_single_component,FALSE,5250,2.43,0.26,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01348392-I1,2026-01-23,2026-07-08,73,1,73,2411 EAST 2 STREET,not_applicable_single_component,FALSE,6000,0.75,0.92,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01348890-I1,2026-03-31,2026-07-08,197,2,99+98,1150 BROADWAY;1164 BROADWAY,suggestive_separate_components,FALSE,27042,4,0.5453013830337993,Brooklyn,1,0.0032258064516129032
post_policy,post_policy__B01349788-I1,2026-01-23,2026-07-08,55,1,55,159 NEWPORT STREET,not_applicable_single_component,FALSE,2000,2.43,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01350570-I1,2026-02-17,2026-07-08,99,1,99,64 MESEROLE STREET,not_applicable_single_component,FALSE,15000,2.43,1.85,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01352178-I1,2026-05-20,2026-07-08,165,1,165,129 OSBORN STREET,not_applicable_single_component,FALSE,2500,2.43,0.56,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01352714-I1,2026-01-30,2026-07-08,78,1,78,622 OCEAN AVENUE,not_applicable_single_component,FALSE,6250,4,0.67,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01354779-I1,2026-03-18,2026-07-08,63,1,63,990 LINCOLN AVENUE,not_applicable_single_component,FALSE,6855,0.75,0,Brooklyn,0,0.0032258064516129032
post_policy,post_policy__B01357632-I1,2026-02-10,2026-07-08,56,1,56,11 CORNELIA STREET,not_applicable_single_component,FALSE,2000,2.43,0,Brooklyn,0,0.0032258064516129032
